,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%,Final ROI,TAG,Points w CS,PnL w CS,ROI% w CS
827,2019-02-15 13:15:00+05:30,LONG,2019-02-15 14:15:00,26817.4,26616.269500000002,,2019-03-11 12:15:00+05:30,27973.5,1156.0999999999985,,129330.21098242169,Reversed,111.86766800659272,3,12.93302109824217,2019,,-0.7386867602284468,4.5051047286463195,Reversal,1150.6209099999985,128717.27796132343,12.871727796132342
218,2019-02-21 13:15:00,LONG,2019-02-21 14:15:00,27095.45,27024.4,27024.4,2019-02-21 14:15:00,27024.4,-71.04999999999927,-76.46198499999927,-28673.24437499973,Initial SL hit,375.0,5x,-1.1469297749999892,2019,2.0,-1.48419111397844,-0.745504353749993,MTrend,,,
219,2019-02-22 13:15:00,LONG,2019-02-22 14:15:00,26919.15,26867.05,26867.05,2019-02-22 14:15:00,26867.05,-52.10000000000218,-57.47862000000218,-21554.482500000817,Initial SL Hit,375.0,5x,-0.8621793000000327,2019,2.0,-2.044607658978464,-0.5604165450000212,MTrend,,,
220,2019-02-25 10:15:00,LONG,2019-02-25 11:15:00,27017.35,26958.8,26982.93888888889,2019-02-26 09:15:00,26865.5,-151.84999999999854,-157.23828499999854,-58964.35687499945,Gap Open Outside ISL,375.0,5x,-2.3585742749999783,2019,2.0,-3.577680937728445,-1.533073278749986,MTrend,,,
221,2019-02-26 10:15:00,LONG,2019-02-26 11:15:00,26892.6,26775.55,26995.88333333333,2019-02-27 11:15:00,26775.55,-117.04999999999929,-122.41681499999927,-45906.30562499973,Initial SL hit,375.0,5x,-1.836252224999989,2019,2.0,-4.77124488397844,-1.193563946249993,MTrend,,,
222,2019-02-28 09:15:00,LONG,2019-02-28 10:15:00,26920.1,26819.0,26819.0,2019-02-28 12:15:00,26819.0,-101.09999999999854,-106.47390999999854,-39927.71624999945,Initial SL Hit,375.0,5x,-1.597108649999978,2019,2.0,-5.809365506478429,-1.0381206224999857,MTrend,,,
223,2019-03-01 09:15:00,LONG,2019-03-01 10:15:00,27034.85,26928.9,29744.091666666667,2019-03-22 11:15:00,29701.2,2666.350000000002,2660.6763950000022,997753.6481250008,TSL Hit,375.0,5x,39.91014592500004,2019,3.0,0.0,25.941594851250024,MTrend,,,
828,2019-03-11 11:15:00+05:30,SHORT,2019-03-11 12:15:00,27973.5,28183.30125,,2019-03-12 09:15:00+05:30,28183.30125,-209.80125000000044,,-22500.000000000047,Initial SL Hit,107.24435626575152,3,-2.2500000000000044,2019,,-0.8085787499999952,-0.8085787500000018,Reversal,-215.41693012500045,-23102.25000000005,-2.3102250000000053
829,2019-03-15 10:15:00+05:30,SHORT,2019-03-15 11:15:00,29276.85,29496.426375,,2019-03-15 13:15:00+05:30,29496.426375,-219.57637500000055,,-22500.00000000006,Initial SL Hit,102.47004032196087,3,-2.2500000000000058,2019,,-1.6171574999999905,-0.808578750000002,Reversal,-225.45370263750056,-23102.25000000006,-2.3102250000000057
224,2019-03-25 12:15:00,LONG,2019-03-25 13:15:00,29277.95,29212.4,29212.4,2019-03-25 13:15:00,29212.4,-65.54999999999927,-71.39903499999927,-24632.66707499975,Initial SL Hit,345.0,5x,-0.98530668299999,2019,3.0,-2.2576068439499863,-0.6404493439499935,MTrend,,,
830,2019-03-25 12:15:00+05:30,LONG,2019-03-25 13:15:00,29277.95,29058.365375,,2019-03-27 15:15:00+05:30,29977.75,699.7999999999993,,71705.84006052329,Reversed,102.46619042658382,3,7.170584006052329,2019,,0.0,2.488453431678103,Reversal,693.8744299999993,71098.66947651723,7.109866947651723
225,2019-03-25 14:15:00,LONG,2019-03-25 15:15:00,29289.7,29156.25,30402.444444444445,2019-04-01 14:15:00,30329.1,1039.3999999999978,1033.4381199999978,356536.1513999992,TSL Hit,345.0,5x,14.261446055999969,2019,3.0,0.0,9.26993993639998,MTrend,,,
831,2019-03-27 14:15:00+05:30,SHORT,2019-03-27 15:15:00,29977.75,30262.55,,2019-03-28 13:15:00+05:30,30262.55,-284.7999999999993,,-28501.13834427193,Initial SL Hit,100.07422171443821,3,-2.8501138344271935,2019,,-1.0186395960337222,-1.0186395960337224,Reversal,-290.82402999999925,-29103.988458106356,-2.9103988458106356
832,2019-03-28 15:15:00+05:30,SHORT,2019-03-29 09:15:00,30385.35,30613.240125,,2019-04-01 09:15:00+05:30,30613.240125,-227.89012500000172,,-22500.00000000017,Initial SL Hit,98.73179015545321,3,-2.2500000000000173,2019,,-1.8272183460337317,-0.808578750000006,Reversal,-233.9899840125017,-23102.25000000017,-2.3102250000000173
833,2019-04-01 10:15:00+05:30,SHORT,2019-04-01 11:15:00,30530.8,30759.781000000003,,2019-04-05 14:15:00+05:30,30016.7,514.0999999999985,,50516.20003406382,Reversed,98.26142780405361,3,5.0516200034063825,2019,,-0.07997453814138566,1.747243807892353,Reversal,508.04524999999853,49921.25165406722,4.992125165406723
226,2019-04-02 10:15:00,LONG,2019-04-02 11:15:00,30318.85,30234.75,30234.75,2019-04-02 13:15:00,30234.75,-84.09999999999854,-90.15535999999857,-29751.26879999952,Initial SL Hit,330.0,5x,-1.1900507519999808,2019,4.0,-0.853507526941371,-0.7735329887999876,MTrend,,,
227,2019-04-02 14:15:00,LONG,2019-04-02 15:15:00,30345.95,30155.85,30405.57777777778,2019-04-03 13:15:00,30365.7,19.75,13.678835,4514.01555,TSL Hit,330.0,5x,0.180560622,2019,4.0,-0.7361431226413657,0.1173644043,MTrend,,,
228,2019-04-04 10:15:00,LONG,2019-04-04 11:15:00,30148.95,30072.45,30072.45,2019-04-04 11:15:00,30072.45,-76.5,-82.52214000000001,-27232.306200000003,Initial SL Hit,330.0,5x,-1.089292248,2019,4.0,-1.4441830838413665,-0.7080399612,MTrend,,,
834,2019-04-05 13:15:00+05:30,LONG,2019-04-05 14:15:00,30016.7,29791.574750000003,,2019-04-08 13:15:00+05:30,29791.574750000003,-225.12524999999732,,-22499.99999999973,Initial SL Hit,99.94436430387084,3,-2.249999999999973,2019,,-2.2526043338413615,-0.8084212499999907,Reversal,-231.10607747499733,-23097.749999999734,-2.3097749999999735
229,2019-04-05 14:15:00,LONG,2019-04-05 15:15:00,30052.55,29914.35,30032.62777777778,2019-04-08 12:15:00,30021.9,-30.649999999997817,-36.65744499999781,-12096.956849999278,TSL Hit,330.0,5x,-0.4838782739999711,2019,4.0,-2.5671252119413452,-0.3145208780999812,MTrend,,,
835,2019-04-09 11:15:00+05:30,LONG,2019-04-09 12:15:00,29803.8,29580.2715,,2019-04-10 14:15:00+05:30,29855.2,51.400000000001455,,5173.836893282211,Reversed,100.65830531677169,3,0.5173836893282211,2019,,-2.4070590291055964,0.16006618283575091,Reversal,45.43410000000146,4573.319509592883,0.45733195095928836
836,2019-04-10 13:15:00+05:30,SHORT,2019-04-10 14:15:00,29855.2,30102.85,,2019-04-11 13:15:00+05:30,29791.1,64.10000000000218,,6441.088989522982,Reversed,100.48500763686057,3,0.6441088989522982,2019,,-2.202598370660823,0.20446065844476768,Reversal,58.13537000000218,5841.733098421934,0.5841733098421934
837,2019-04-11 12:15:00+05:30,LONG,2019-04-11 13:15:00,29791.1,29567.66675,,2019-04-15 13:15:00+05:30,30095.55,304.4500000000007,,30658.48525230697,Reversed,100.70121613502019,3,3.0658485252306975,2019,,-1.150658691528463,1.0519396791323607,Reversal,298.4613350000007,30055.419403781736,3.0055419403781736
230,2019-04-15 10:15:00,LONG,2019-04-15 11:15:00,30147.7,30102.9,30102.9,2019-04-15 11:15:00,30102.9,-44.79999999999927,-50.82505999999928,-16772.26979999976,Initial SL hit,330.0,5x,-0.6708907919999905,2019,4.0,-1.5867377063284636,-0.43607901479999384,MTrend,,,
838,2019-04-15 12:15:00+05:30,SHORT,2019-04-15 13:15:00,30095.55,30321.266625,,2019-04-16 09:15:00+05:30,30321.266625,-225.71662500000093,,-22500.00000000009,Initial SL Hit,99.6825112018222,3,-2.2500000000000093,2019,,-2.395316456328473,-0.8085787500000032,Reversal,-231.75830666250093,-23102.25000000009,-2.3102250000000093
231,2019-04-15 13:15:00,LONG,2019-04-15 14:15:00,30144.2,30024.1,30329.819444444445,2019-04-18 14:15:00,30236.5,92.29999999999929,86.26192999999927,28466.43689999976,TSL Hit,330.0,5x,1.1386574759999903,2019,4.0,-1.6551890969284813,0.7401273593999937,MTrend,,,
839,2019-04-16 11:15:00+05:30,SHORT,2019-04-16 12:15:00,30360.5,30588.20375,,2019-04-16 14:15:00+05:30,30588.20375,-227.70375000000058,,-22500.00000000006,Initial SL Hit,98.81260190049571,3,-2.2500000000000058,2019,,-2.4637678469284765,-0.808578750000002,Reversal,-233.79862037500058,-23102.25000000006,-2.3102250000000057
840,2019-04-16 15:15:00+05:30,SHORT,2019-04-18 09:15:00,30502.5,30731.268750000003,,2019-04-26 14:15:00+05:30,29957.1,545.4000000000015,,53641.5047946891,Reversed,98.35259404966806,3,5.36415047946891,2019,,-0.6071274338475803,1.8566404130808996,Reversal,539.3540400000014,53046.868945168564,5.304686894516856
232,2019-04-25 10:15:00,LONG,2019-04-25 11:15:00,30012.1,29907.85,29907.85,2019-04-25 12:15:00,29907.85,-104.25,-110.241995,-36379.85835,Initial SL hit,330.0,5x,-1.4551943340000002,2019,4.0,-1.5530037509475818,-0.9458763171000002,MTrend,,,
841,2019-04-26 13:15:00+05:30,LONG,2019-04-26 14:15:00,29957.1,29612.9,,2019-04-30 09:15:00+05:30,29612.9,-344.1999999999971,,-34469.29108625305,Initial SL Hit,100.14320478283946,3,-3.446929108625305,2019,,-2.780308296447643,-1.2273045455000549,Reversal,-350.1569999999971,-35065.84415714443,-3.5065844157144426
233,2019-05-03 11:15:00,LONG,2019-05-03 12:15:00,29976.3,29898.9,29898.9,2019-05-06 09:15:00,29648.55,-327.75,-333.712485,-110125.12005,Gap Open Outside ISL,330.0,5x,-4.405004802,2019,5.0,-5.643561417747648,-2.8632531213,MTrend,,,
234,2019-05-07 11:15:00,LONG,2019-05-07 12:15:00,29741.05,29644.05,29644.05,2019-05-07 13:15:00,29644.05,-97.0,-102.93851,-33969.7083,Initial SL Hit,330.0,5x,-1.3587883319999998,2019,5.0,-6.526773833547651,-0.8832124157999999,MTrend,,,
842,2019-05-08 12:15:00+05:30,LONG,2019-05-08 13:15:00,29195.7,28976.73225,,2019-05-08 14:15:00+05:30,28976.73225,-218.9677499999998,,-22499.999999999978,Initial SL Hit,102.75485773589946,3,-2.249999999999998,2019,,-7.335195083547646,-0.8084212499999991,Reversal,-224.7849932249998,-23097.749999999978,-2.3097749999999975
843,2019-05-16 11:15:00+05:30,LONG,2019-05-16 12:15:00,28617.5,28402.86875,,2019-05-21 09:15:00+05:30,30719.05,2101.5499999999993,,220307.50414955875,Reversed,104.83096007687604,3,22.030750414955875,2019,,0.0,7.688991568970033,Reversal,2095.6163449999995,219685.47339914384,21.968547339914384
235,2019-05-17 11:15:00,LONG,2019-05-17 12:15:00,29136.65,28955.75,30410.402777777777,2019-05-22 10:15:00,30393.9,1257.25,1251.296945,431697.446025,TSL Hit,345.0,5x,17.267897841,2019,5.0,0.0,11.22413359665,MTrend,,,
844,2019-05-20 15:15:00+05:30,SHORT,2019-05-21 09:15:00,30719.05,30949.442875,,2019-05-23 09:15:00+05:30,31073.75,-354.7000000000007,,-34639.74309101363,Gap Outside Initial SL,97.65927006206248,3,-3.463974309101363,2019,,-1.2335122472862992,-1.2335122472862956,Reversal,-360.87928000000073,-35243.207065322735,-3.5243207065322735
236,2019-05-22 12:15:00,LONG,2019-05-22 13:15:00,30441.15,30330.65,30629.53888888889,2019-05-23 14:15:00,30358.25,-82.90000000000146,-88.97994000000145,-29363.38020000048,TSL Hit,330.0,5x,-1.174535208000019,2019,5.0,-1.9969601324863078,-0.7634478852000124,MTrend,,,
237,2019-05-24 10:15:00,LONG,2019-05-24 11:15:00,30767.35,30594.05,31450.658333333333,2019-05-29 09:15:00,31408.6,641.25,635.032405,209560.69365,TSL Hit,330.0,5x,8.382427746,2019,5.0,0.0,5.4485780349,MTrend,,,
845,2019-05-24 15:15:00+05:30,SHORT,2019-05-27 09:15:00,31191.35,31425.285125000002,,2019-05-27 09:15:00+05:30,31425.285125000002,-233.9351250000036,,-22500.000000000346,Initial SL Hit,96.18051158414112,3,-2.2500000000000346,2019,,-0.8085787500000094,-0.8085787500000122,Reversal,-240.19678851250362,-23102.25000000035,-2.310225000000035
846,2019-05-27 15:15:00+05:30,SHORT,2019-05-28 09:15:00,31606.4,31843.448000000004,,2019-05-30 09:15:00+05:30,31313.05,293.3500000000022,,27844.044244203913,Reversed,94.91748506631568,3,2.784404424420391,2019,,0.0,0.9536390027019914,Reversal,287.0580550000022,27246.828648628332,2.724682864862833
238,2019-05-29 10:15:00,LONG,2019-05-29 11:15:00,31459.95,31374.95,31374.95,2019-05-29 12:15:00,31374.95,-85.0,-91.28349,-28754.29935,Initial SL Hit,315.0,5x,-1.150171974,2019,5.0,-0.7476117830999982,-0.7476117831000001,MTrend,,,
239,2019-05-29 15:15:00,LONG,2019-05-30 09:15:00,31313.05,31276.0,31477.461111111115,2019-05-31 11:15:00,31276.0,-37.04999999999927,-43.30890499999927,-13642.305074999773,Initial SL hit,315.0,5x,-0.5456922029999909,2019,5.0,-1.1023117150499928,-0.3546999319499941,MTrend,,,
847,2019-05-29 15:15:00+05:30,LONG,2019-05-30 09:15:00,31313.05,31078.202125,,2019-05-31 11:15:00+05:30,31078.202125,-234.84787499999948,,-22499.999999999953,Initial SL Hit,95.8067004012704,3,-2.2499999999999956,2019,,-1.9107329650499878,-0.8084212499999983,Reversal,-241.08700021249948,-23097.749999999953,-2.3097749999999952
848,2019-05-31 15:15:00+05:30,LONG,2019-06-03 09:15:00,31416.85,31181.223625,,2019-06-04 11:15:00+05:30,31559.1,142.25,,13583.47510969432,Reversed,95.49015894336956,3,1.358347510969432,2019,,-1.456358878373564,0.45437408667641727,Reversal,135.952405,12982.11676218335,1.298211676218335
240,2019-06-03 10:15:00,LONG,2019-06-03 11:15:00,31457.55,31339.75,31531.30833333333,2019-06-06 09:15:00,31401.35,-56.20000000000073,-62.48589000000073,-19683.05535000023,TSL Hit,315.0,5x,-0.7873222140000092,2019,6.0,-1.968118317473568,-0.511759439100006,MTrend,,,
849,2019-06-04 10:15:00+05:30,SHORT,2019-06-04 11:15:00,31559.1,31795.79325,,2019-06-13 13:15:00+05:30,30783.55,775.5499999999993,,73723.58527334423,Reversed,95.05974504976378,3,7.3723585273344225,2019,,0.0,2.559583517115504,Reversal,769.3157349999992,73130.95763187156,7.313095763187155
850,2019-06-13 12:15:00+05:30,LONG,2019-06-13 13:15:00,30783.55,30552.673375000002,,2019-06-14 14:15:00+05:30,30552.673375000002,-230.87662499999715,,-22499.999999999724,Initial SL Hit,97.45464704363208,3,-2.2499999999999725,2019,,-0.808421249999995,-0.8084212499999903,Reversal,-237.01024733749716,-23097.749999999727,-2.3097749999999726
851,2019-06-18 10:15:00+05:30,LONG,2019-06-18 11:15:00,30389.25,30161.330625000002,,2019-06-21 09:15:00+05:30,30761.7,372.4500000000007,,36767.936030010685,Reversed,98.71911942545472,3,3.676793603001068,2019,,0.0,1.2657490732742689,Reversal,366.33490500000073,36164.259236407685,3.6164259236407683
852,2019-06-20 15:15:00+05:30,SHORT,2019-06-21 09:15:00,30761.7,30992.412750000003,,2019-06-24 11:15:00+05:30,30704.9,56.79999999999927,,5539.355757321533,Reversed,97.52386896692965,3,0.5539355757321532,2019,,0.0,0.17289683925140428,Reversal,50.653339999999275,4939.909692897266,0.4939909692897266
853,2019-06-24 10:15:00+05:30,LONG,2019-06-24 11:15:00,30704.9,30474.613250000002,,2019-06-25 09:15:00+05:30,30474.613250000002,-230.2867499999993,,-22499.99999999993,Initial SL Hit,97.70427521340241,3,-2.249999999999993,2019,,-0.808421249999995,-0.8084212499999975,Reversal,-236.4047013249993,-23097.74999999993,-2.309774999999993
854,2019-06-25 10:15:00+05:30,LONG,2019-06-25 11:15:00,30576.75,30347.424375000002,,2019-07-09 09:15:00+05:30,30347.424375000002,-229.32562499999767,,-22499.99999999977,Initial SL Hit,98.11376290809193,3,-2.2499999999999774,2019,,-1.61684249999999,-0.8084212499999919,Reversal,-235.41804243749766,-23097.74999999977,-2.309774999999977
241,2019-06-25 13:15:00,LONG,2019-06-25 14:15:00,30842.8,30690.65,31141.322222222218,2019-06-28 10:15:00,31097.65,254.85000000000215,248.6559550000022,82056.46515000073,TSL Hit,330.0,5x,3.282258606000029,2019,6.0,0.0,2.133468093900019,MTrend,,,
242,2019-06-28 11:15:00,LONG,2019-06-28 12:15:00,31168.05,31082.1,31082.1,2019-06-28 14:15:00,31082.1,-85.95000000000073,-92.17501500000073,-29035.129725000228,Initial SL Hit,315.0,5x,-1.1614051890000092,2019,6.0,-0.7549133728500124,-0.754913372850006,MTrend,,,
243,2019-07-01 12:15:00,LONG,2019-07-01 13:15:00,31364.2,31321.85,31321.85,2019-07-02 09:15:00,31321.85,-42.35000000000218,-48.61860500000218,-15314.860575000688,Initial SL hit,315.0,5x,-0.6125944230000275,2019,7.0,-1.1530997478000273,-0.3981863749500179,MTrend,,,
244,2019-07-02 11:15:00,LONG,2019-07-02 12:15:00,31192.6,31122.1,31456.408333333333,2019-07-05 12:15:00,31408.35,215.75,209.489905,65989.320075,TSL Hit,315.0,5x,2.639572803,2019,7.0,0.0,1.7157223219500002,MTrend,,,
245,2019-07-05 13:15:00,LONG,2019-07-05 14:15:00,31541.75,31335.15,31335.15,2019-07-08 09:15:00,31335.15,-206.59999999999852,-212.8876899999985,-67059.62234999954,Initial SL Hit,315.0,5x,-2.682384893999981,2019,7.0,-1.743550181099991,-1.7435501810999878,MTrend,,,
855,2019-07-09 10:15:00+05:30,LONG,2019-07-09 11:15:00,30515.5,30286.63375,,2019-07-12 09:15:00+05:30,30660.95,145.45000000000073,,14299.290524487627,Reversed,98.3106945650571,3,1.429929052448763,2019,,-1.264125060259758,0.47942512084023114,Reversal,139.33235500000072,13697.860595435177,1.3697860595435176
856,2019-07-11 15:15:00+05:30,SHORT,2019-07-12 09:15:00,30660.95,30890.907125,,2019-07-15 12:15:00+05:30,30438.6,222.35000000000218,,21755.685978419016,Reversed,97.84432641519588,3,2.1755685978419015,2019,,-0.5235999061141712,0.7405251541455901,Reversal,216.24004500000217,21157.86154701686,2.115786154701686
857,2019-07-15 11:15:00+05:30,LONG,2019-07-15 12:15:00,30438.6,30210.3105,,2019-07-16 13:15:00+05:30,30512.8,74.20000000000073,,7313.082730480449,Reversed,98.5590664485226,3,0.7313082730480449,2019,,-0.28866760633691513,0.23493229977725902,Reversal,68.10486000000073,6712.351422207401,0.6712351422207401
858,2019-07-16 12:15:00+05:30,SHORT,2019-07-16 13:15:00,30512.8,30741.646,,2019-07-17 09:15:00+05:30,30741.646,-228.84600000000137,,-22500.000000000135,Initial SL Hit,98.31939382816392,3,-2.2500000000000133,2019,,-1.0972463563369246,-0.8085787500000049,Reversal,-234.97144460000138,-23102.25000000014,-2.310225000000014
859,2019-07-17 11:15:00+05:30,SHORT,2019-07-17 12:15:00,30689.25,30919.419375,,2019-07-24 09:15:00+05:30,29140.75,1548.5,,151372.22317260932,Reversed,97.75409956255041,3,15.137222317260932,2019,,0.0,5.27755761382243,Reversal,1542.517,150787.36039492657,15.078736039492657
246,2019-07-17 13:15:00,LONG,2019-07-17 14:15:00,30696.45,30631.95,30631.95,2019-07-18 10:15:00,30631.95,-64.5,-70.63284,-23308.8372,Initial SL hit,330.0,5x,-0.9323534880000002,2019,7.0,-0.606029767199999,-0.6060297672000001,MTrend,,,
860,2019-07-23 15:15:00+05:30,LONG,2019-07-24 09:15:00,29140.75,28922.194375000003,,2019-07-24 10:15:00+05:30,28922.194375000003,-218.55562499999724,,-22499.999999999713,Initial SL Hit,102.94862005953861,3,-2.249999999999971,2019,,-1.414451017199994,-0.8084212499999901,Reversal,-224.36191943749725,-23097.749999999716,-2.3097749999999717
861,2019-07-26 12:15:00+05:30,SHORT,2019-07-26 13:15:00,29257.25,29476.679375000003,,2019-07-29 09:15:00+05:30,29589.7,-332.4500000000007,,-34088.98649052806,Gap Outside Initial SL,102.53868699211307,3,-3.4088986490528064,2019,,-2.6286848558211915,-1.2142338386211993,Reversal,-338.33469500000075,-34692.39538917712,-3.469239538917712
862,2019-07-29 10:15:00+05:30,SHORT,2019-07-29 11:15:00,29316.2,29592.95,,2019-07-31 09:15:00+05:30,28818.85,497.3500000000022,,50895.068255776896,Reversed,102.3324987549546,3,5.089506825577689,2019,,-0.8681793341301045,1.7605055216910863,Reversal,491.53649500000216,50300.15776260247,5.030015776260247
863,2019-07-30 15:15:00+05:30,LONG,2019-07-31 09:15:00,28818.85,28602.708625,,2019-07-31 10:15:00+05:30,28602.708625,-216.14137499999924,,-22499.999999999924,Initial SL Hit,104.09853273118117,3,-2.2499999999999925,2019,,-1.6766005841300995,-0.8084212499999973,Reversal,-221.88353086249924,-23097.749999999924,-2.3097749999999926
864,2019-07-31 10:15:00+05:30,LONG,2019-07-31 11:15:00,28738.65,28523.110125000003,,2019-08-01 10:15:00+05:30,28523.110125000003,-215.53987499999857,,-22499.99999999985,Initial SL Hit,104.3890370633276,3,-2.249999999999985,2019,,-2.4850218341300945,-0.8084212499999948,Reversal,-221.26605101249856,-23097.74999999985,-2.309774999999985
865,2019-08-05 10:15:00+05:30,LONG,2019-08-05 11:15:00,27559.9,27353.200750000004,,2019-08-07 09:15:00+05:30,27987.45,427.5499999999993,,46540.444631511644,Reversed,108.85380571047064,3,4.654044463151164,2019,,-0.8772691635833922,1.6077526705466971,Reversal,421.9952649999993,45935.79058704849,4.593579058704849
866,2019-08-06 15:15:00+05:30,SHORT,2019-08-07 09:15:00,27987.45,28197.355875,,2019-08-08 13:15:00+05:30,27741.85,245.60000000000218,,26326.08544186793,Reversed,107.19090163626912,3,2.632608544186793,2019,,0.0,0.9005051317644238,Reversal,240.02707000000217,25728.718050412113,2.572871805041211
867,2019-08-08 12:15:00+05:30,LONG,2019-08-08 13:15:00,27741.85,27533.786125,,2019-08-09 14:15:00+05:30,28421.2,679.3500000000022,,73464.81939740885,Reversed,108.13986810540754,3,7.346481939740885,2019,,0.0,2.550011552041419,Reversal,673.7336950000022,72857.47291546912,7.285747291546912
