date,Morning ATR,side,strike,type,expiry,dte,entry_time,entry price,trade_num,exit price,exit_time,remarks,points,slippage,final_points,portfolio,index leverage,qty,pnl,ROI%,Trade Year
2020-08-13,16.560292452913878,LONG,11300,P,2020-08-13,0,13:05:00,19.65,3,0.05,2020-08-13 15:25:00,EOD Exit,19.599999999999998,0.197,19.403,10000000,8,7079.646017699115,137366.3716814159,1.373663716814159,2020.0
2020-08-14,17.803268199066213,SHORT,11350,C,2020-08-20,6,10:35:00,80.7,1,93.45,2020-08-14 12:05:00,TSL Hit,-12.75,1.7415,-14.4915,10000000,8,7048.458149779735,-102142.73127753304,-1.0214273127753304,2020.0
2020-08-14,17.803268199066213,LONG,11350,P,2020-08-20,6,12:05:00,83.85,2,97.0,2020-08-14 13:05:00,TSL Hit,-13.150000000000006,1.8085,-14.958500000000006,10000000,8,7048.458149779735,-105434.36123348022,-1.0543436123348022,2020.0
2020-08-14,17.803268199066213,SHORT,11350,C,2020-08-20,6,13:05:00,81.75,3,39.2,2020-08-14 14:25:00,TSL Hit,42.55,1.2095,41.3405,10000000,8,7048.458149779735,291386.78414096916,2.9138678414096915,2020.0
2020-08-14,17.803268199066213,LONG,11150,P,2020-08-20,6,14:25:00,109.55,4,88.0,2020-08-14 15:25:00,EOD Exit,21.549999999999997,1.9755000000000003,19.574499999999997,10000000,8,7174.8878923766815,140444.84304932732,1.4044484304932732,2020.0
2020-08-17,28.514286514344196,SHORT,11200,C,2020-08-20,3,09:35:00,83.95,1,107.9,2020-08-17 10:15:00,TSL Hit,-23.950000000000003,1.9185000000000003,-25.868500000000004,10000000,8,7142.857142857143,-184775.00000000003,-1.8477500000000004,2020.0
2020-08-17,28.514286514344196,LONG,11200,P,2020-08-20,3,10:15:00,79.2,2,48.65,2020-08-17 15:25:00,EOD Exit,30.550000000000004,1.2785,29.271500000000003,10000000,8,7142.857142857143,209082.1428571429,2.090821428571429,2020.0
2020-08-20,23.989017079041204,LONG,11350,P,2020-08-20,0,10:25:00,33.5,1,64.1,2020-08-20 12:35:00,TSL Hit,-30.599999999999994,0.976,-31.575999999999993,10000000,8,7048.458149779735,-222562.11453744487,-2.2256211453744488,2020.0
2020-08-20,23.989017079041204,SHORT,11300,C,2020-08-20,0,12:35:00,19.8,2,49.75,2020-08-20 13:15:00,TSL Hit,-29.95,0.6955,-30.6455,10000000,8,7079.646017699115,-216959.29203539822,-2.169592920353982,2020.0
2020-08-20,23.989017079041204,LONG,11350,P,2020-08-20,0,13:15:00,26.7,3,56.25,2020-08-20 13:45:00,TSL Hit,-29.55,0.8295,-30.3795,10000000,8,7048.458149779735,-214128.63436123347,-2.141286343612335,2020.0
2020-08-20,23.989017079041204,SHORT,11300,C,2020-08-20,0,13:45:00,18.95,4,12.35,2020-08-20 15:25:00,EOD Exit,6.6,0.313,6.287,10000000,8,7079.646017699115,44509.734513274336,0.4450973451327434,2020.0
2020-08-21,22.870171894994563,SHORT,11350,C,2020-08-27,6,14:55:00,101.15,1,101.0,2020-08-21 15:25:00,EOD Exit,0.15000000000000568,2.0215,-1.8714999999999944,10000000,8,7048.458149779735,-13191.189427312735,-0.13191189427312733,2020.0
2020-08-24,17.18574914960532,LONG,11450,P,2020-08-27,3,12:05:00,69.3,1,60.3,2020-08-24 15:25:00,EOD Exit,9.0,1.296,7.704,10000000,8,6986.899563318777,53827.07423580786,0.5382707423580785,2020.0
2020-08-25,15.36053702446021,SHORT,11500,C,2020-08-27,2,10:15:00,56.75,1,44.9,2020-08-25 11:05:00,TSL Hit,11.850000000000001,1.0165000000000002,10.8335,10000000,8,6956.521739130435,75363.47826086957,0.7536347826086957,2020.0
2020-08-25,15.36053702446021,LONG,11450,P,2020-08-27,2,11:05:00,61.75,2,61.3,2020-08-25 13:45:00,TSL Hit,0.45000000000000284,1.2305,-0.7804999999999971,10000000,8,6986.899563318777,-5453.275109170285,-0.05453275109170285,2020.0
2020-08-25,15.36053702446021,SHORT,11450,C,2020-08-27,2,13:45:00,62.45,3,58.9,2020-08-25 14:45:00,TSL Hit,3.5500000000000043,1.2135,2.3365000000000045,10000000,8,6986.899563318777,16324.890829694354,0.16324890829694352,2020.0
2020-08-25,15.36053702446021,LONG,11450,P,2020-08-27,2,14:45:00,57.6,4,45.5,2020-08-25 15:25:00,EOD Exit,12.100000000000001,1.031,11.069,10000000,8,6986.899563318777,77337.99126637555,0.7733799126637556,2020.0
2020-08-26,16.75040374495327,SHORT,11500,C,2020-08-27,1,09:45:00,38.9,1,52.8,2020-08-26 13:55:00,TSL Hit,-13.899999999999999,0.9169999999999999,-14.816999999999998,10000000,8,6956.521739130435,-103074.78260869565,-1.0307478260869565,2020.0
2020-08-26,16.75040374495327,LONG,11500,P,2020-08-27,1,13:55:00,43.0,2,22.8,2020-08-26 15:25:00,EOD Exit,20.2,0.658,19.541999999999998,10000000,8,6956.521739130435,135944.34782608695,1.3594434782608695,2020.0
2020-08-27,17.76724547793712,SHORT,11600,C,2020-08-27,0,13:25:00,9.6,1,0.05,2020-08-27 15:25:00,EOD Exit,9.549999999999999,0.0965,9.453499999999998,10000000,8,6896.551724137931,65196.55172413792,0.6519655172413793,2020.0
2020-08-28,16.903056308130772,LONG,11650,P,2020-09-03,6,10:55:00,105.95,1,93.6,2020-08-28 12:15:00,TSL Hit,12.350000000000009,1.9955,10.354500000000009,10000000,8,6866.9527896995705,71103.86266094426,0.7110386266094426,2020.0
2020-08-28,16.903056308130772,SHORT,11650,C,2020-09-03,6,12:15:00,94.45,2,90.15,2020-08-28 14:05:00,TSL Hit,4.299999999999997,1.8460000000000003,2.453999999999997,10000000,8,6866.9527896995705,16851.502145922725,0.16851502145922725,2020.0
2020-08-28,16.903056308130772,LONG,11650,P,2020-09-03,6,14:05:00,89.65,3,83.3,2020-08-28 15:05:00,TSL Hit,6.3500000000000085,1.7294999999999998,4.620500000000009,10000000,8,6866.9527896995705,31728.755364806926,0.31728755364806926,2020.0
2020-08-28,16.903056308130772,SHORT,11650,C,2020-09-03,6,15:05:00,89.65,4,94.65,2020-08-28 15:25:00,EOD Exit,-5.0,1.8430000000000002,-6.843,10000000,8,6866.9527896995705,-46990.557939914164,-0.4699055793991417,2020.0
2020-08-31,25.982964408914107,SHORT,11750,C,2020-09-03,3,10:15:00,72.4,1,35.95,2020-08-31 11:45:00,TSL Hit,36.45,1.0835000000000001,35.3665,10000000,8,6808.510638297872,240793.1914893617,2.407931914893617,2020.0
2020-08-31,25.982964408914107,LONG,11600,P,2020-09-03,3,11:45:00,96.9,2,112.45,2020-08-31 12:55:00,TSL Hit,-15.549999999999997,2.0935,-17.643499999999996,10000000,8,6896.551724137931,-121679.31034482757,-1.2167931034482757,2020.0
2020-08-31,25.982964408914107,SHORT,11550,C,2020-09-03,3,12:55:00,89.0,3,70.5,2020-08-31 13:45:00,TSL Hit,18.5,1.595,16.905,10000000,8,6926.406926406927,117090.9090909091,1.1709090909090911,2020.0
2020-08-31,25.982964408914107,LONG,11450,P,2020-09-03,3,13:45:00,89.05,4,125.85,2020-08-31 14:15:00,TSL Hit,-36.8,2.149,-38.949,10000000,8,6986.899563318777,-272132.751091703,-2.72132751091703,2020.0
2020-08-31,25.982964408914107,SHORT,11400,C,2020-09-03,3,14:15:00,111.95,5,118.7,2020-08-31 14:45:00,TSL Hit,-6.75,2.3065,-9.0565,10000000,8,7017.543859649123,-63554.38596491228,-0.6355438596491227,2020.0
2020-08-31,25.982964408914107,LONG,11400,P,2020-09-03,3,14:45:00,104.3,6,126.0,2020-08-31 15:15:00,TSL Hit,-21.700000000000003,2.3030000000000004,-24.003000000000004,10000000,8,7017.543859649123,-168442.10526315792,-1.6844210526315793,2020.0
2020-08-31,25.982964408914107,SHORT,11400,C,2020-09-03,3,15:15:00,104.9,7,99.25,2020-08-31 15:25:00,EOD Exit,5.650000000000006,2.0415,3.6085000000000056,10000000,8,7017.543859649123,25322.8070175439,0.25322807017543897,2020.0
2020-09-01,48.1886723910594,LONG,11450,P,2020-09-03,2,09:25:00,77.55,1,116.9,2020-09-01 09:45:00,TSL Hit,-39.35000000000001,1.9445,-41.294500000000006,10000000,8,6986.899563318777,-288520.5240174673,-2.8852052401746726,2020.0
2020-09-01,48.1886723910594,SHORT,11400,C,2020-09-03,2,09:45:00,111.0,2,153.05,2020-09-01 11:35:00,TSL Hit,-42.05000000000001,2.6405000000000003,-44.690500000000014,10000000,8,7017.543859649123,-313617.5438596492,-3.136175438596492,2020.0
2020-09-01,48.1886723910594,LONG,11450,P,2020-09-03,2,11:35:00,71.15,3,81.3,2020-09-01 14:25:00,TSL Hit,-10.149999999999991,1.5245,-11.674499999999991,10000000,8,6986.899563318777,-81568.558951965,-0.81568558951965,2020.0
2020-09-01,48.1886723910594,SHORT,11450,C,2020-09-03,2,14:25:00,85.1,4,113.3,2020-09-01 15:25:00,EOD Exit,-28.200000000000003,1.9839999999999998,-30.184,10000000,8,6986.899563318777,-210892.57641921396,-2.10892576419214,2020.0
2020-09-02,33.96517310818422,SHORT,11450,C,2020-09-03,1,10:25:00,66.65,1,95.75,2020-09-02 14:05:00,TSL Hit,-29.099999999999994,1.624,-30.723999999999993,10000000,8,6986.899563318777,-214665.50218340606,-2.1466550218340608,2020.0
2020-09-02,33.96517310818422,LONG,11500,P,2020-09-03,1,14:05:00,48.55,2,23.5,2020-09-02 15:25:00,EOD Exit,25.049999999999997,0.7205,24.329499999999996,10000000,8,6956.521739130435,169248.6956521739,1.692486956521739,2020.0
2020-09-03,24.11642987650926,SHORT,11550,C,2020-09-03,0,11:25:00,17.85,1,34.1,2020-09-03 12:55:00,TSL Hit,-16.25,0.5195000000000001,-16.7695,10000000,8,6926.406926406927,-116152.38095238096,-1.1615238095238096,2020.0
2020-09-03,24.11642987650926,LONG,11550,P,2020-09-03,0,12:55:00,12.55,2,22.0,2020-09-03 15:25:00,EOD Exit,-9.45,0.3455,-9.795499999999999,10000000,8,6926.406926406927,-67847.61904761904,-0.6784761904761903,2020.0
2020-09-04,30.45096673111169,LONG,11400,P,2020-09-10,6,09:45:00,113.3,1,119.7,2020-09-04 14:25:00,TSL Hit,-6.400000000000006,2.33,-8.730000000000006,10000000,8,7017.543859649123,-61263.15789473688,-0.6126315789473689,2020.0
2020-09-04,30.45096673111169,SHORT,11400,C,2020-09-10,6,14:25:00,102.0,2,92.3,2020-09-04 15:25:00,EOD Exit,9.700000000000003,1.943,7.757000000000003,10000000,8,7017.543859649123,54435.08771929827,0.5443508771929828,2020.0
2020-09-07,27.138042545934706,SHORT,11300,C,2020-09-10,3,09:25:00,108.0,1,103.3,2020-09-07 09:45:00,TSL Hit,4.700000000000003,2.113,2.587000000000003,10000000,8,7079.646017699115,18315.04424778763,0.18315044247787632,2020.0
2020-09-07,27.138042545934706,LONG,11300,P,2020-09-10,3,09:45:00,101.8,2,95.45,2020-09-07 14:25:00,TSL Hit,6.349999999999994,1.9725000000000001,4.377499999999994,10000000,8,7079.646017699115,30991.150442477836,0.3099115044247784,2020.0
2020-09-07,27.138042545934706,SHORT,11300,C,2020-09-10,3,14:25:00,90.85,3,106.2,2020-09-07 14:55:00,TSL Hit,-15.350000000000009,1.9705000000000001,-17.32050000000001,10000000,8,7079.646017699115,-122623.00884955759,-1.226230088495576,2020.0
2020-09-07,27.138042545934706,LONG,11350,P,2020-09-10,3,14:55:00,96.55,4,68.25,2020-09-07 15:25:00,EOD Exit,28.299999999999997,1.6480000000000001,26.651999999999997,10000000,8,7048.458149779735,187855.50660792948,1.8785550660792947,2020.0
2020-09-08,25.402367560773836,LONG,11400,P,2020-09-10,2,10:05:00,93.8,1,93.15,2020-09-08 14:25:00,TSL Hit,0.6499999999999915,1.8695,-1.2195000000000085,10000000,8,7017.543859649123,-8557.894736842165,-0.08557894736842166,2020.0
2020-09-08,25.402367560773836,SHORT,11400,C,2020-09-10,2,14:25:00,56.7,2,33.95,2020-09-08 15:25:00,EOD Exit,22.75,0.9065000000000001,21.8435,10000000,8,7017.543859649123,153287.71929824562,1.532877192982456,2020.0
2020-09-09,27.512707607652835,LONG,11250,P,2020-09-10,1,09:25:00,59.0,1,69.9,2020-09-09 11:35:00,TSL Hit,-10.900000000000006,1.2890000000000001,-12.189000000000005,10000000,8,7111.111111111111,-86677.33333333337,-0.8667733333333337,2020.0
2020-09-09,27.512707607652835,SHORT,11250,C,2020-09-10,1,11:35:00,53.75,2,59.7,2020-09-09 13:05:00,TSL Hit,-5.950000000000003,1.1345,-7.084500000000003,10000000,8,7111.111111111111,-50378.666666666686,-0.5037866666666669,2020.0
2020-09-09,27.512707607652835,LONG,11250,P,2020-09-10,1,13:05:00,53.9,3,23.35,2020-09-09 15:25:00,EOD Exit,30.549999999999997,0.7725,29.777499999999996,10000000,8,7111.111111111111,211751.1111111111,2.117511111111111,2020.0
2020-09-10,26.86376671533392,LONG,11400,P,2020-09-10,0,10:35:00,37.45,1,32.3,2020-09-10 13:15:00,TSL Hit,5.150000000000006,0.6975,4.452500000000006,10000000,8,7017.543859649123,31245.61403508776,0.31245614035087765,2020.0
2020-09-10,26.86376671533392,SHORT,11400,C,2020-09-10,0,13:15:00,6.65,2,22.45,2020-09-10 14:25:00,TSL Hit,-15.799999999999999,0.29100000000000004,-16.090999999999998,10000000,8,7017.543859649123,-112919.29824561402,-1.1291929824561402,2020.0
2020-09-10,26.86376671533392,LONG,11400,P,2020-09-10,0,14:25:00,5.8,3,0.05,2020-09-10 15:25:00,EOD Exit,5.75,0.058499999999999996,5.6915,10000000,8,7017.543859649123,39940.35087719298,0.3994035087719298,2020.0
2020-09-11,23.913405351656355,LONG,11450,P,2020-09-17,6,09:15:00,95.4,1,114.5,2020-09-11 09:45:00,TSL Hit,-19.099999999999994,2.099,-21.198999999999995,10000000,8,6986.899563318777,-148115.2838427947,-1.481152838427947,2020.0
2020-09-11,23.913405351656355,SHORT,11450,C,2020-09-17,6,09:45:00,99.2,2,104.65,2020-09-11 15:05:00,TSL Hit,-5.450000000000003,2.0385000000000004,-7.488500000000004,10000000,8,6986.899563318777,-52321.39737991268,-0.5232139737991269,2020.0
2020-09-11,23.913405351656355,LONG,11450,P,2020-09-17,6,15:05:00,91.75,3,90.0,2020-09-11 15:25:00,EOD Exit,1.75,1.8175000000000001,-0.06750000000000012,10000000,8,6986.899563318777,-471.61572052401823,-0.004716157205240183,2020.0
2020-09-14,24.86244382427653,SHORT,11500,C,2020-09-17,3,13:25:00,91.7,1,56.15,2020-09-14 14:45:00,TSL Hit,35.550000000000004,1.4785,34.07150000000001,10000000,8,6956.521739130435,237019.13043478268,2.370191304347827,2020.0
2020-09-14,24.86244382427653,LONG,11450,P,2020-09-17,3,14:45:00,89.7,2,93.15,2020-09-14 15:15:00,TSL Hit,-3.450000000000003,1.8285000000000002,-5.278500000000003,10000000,8,6986.899563318777,-36880.34934497818,-0.36880349344978186,2020.0
2020-09-14,24.86244382427653,SHORT,11450,C,2020-09-17,3,15:15:00,75.2,3,73.0,2020-09-14 15:25:00,EOD Exit,2.200000000000003,1.482,0.7180000000000029,10000000,8,6986.899563318777,5016.5938864629015,0.050165938864629014,2020.0
2020-09-15,30.531243187982586,LONG,11500,P,2020-09-17,2,12:55:00,72.3,1,48.1,2020-09-15 15:25:00,EOD Exit,24.199999999999996,1.2040000000000002,22.995999999999995,10000000,8,6956.521739130435,159972.17391304346,1.5997217391304346,2020.0
2020-09-16,20.199020462744887,SHORT,11550,C,2020-09-17,1,11:45:00,39.95,1,59.15,2020-09-16 12:45:00,TSL Hit,-19.199999999999996,0.991,-20.190999999999995,10000000,8,6926.406926406927,-139851.08225108223,-1.3985108225108223,2020.0
2020-09-16,20.199020462744887,LONG,11550,P,2020-09-17,1,12:45:00,43.55,2,20.0,2020-09-16 15:25:00,EOD Exit,23.549999999999997,0.6355,22.914499999999997,10000000,8,6926.406926406927,158715.1515151515,1.5871515151515148,2020.0
2020-09-17,20.12714659957519,LONG,11550,P,2020-09-17,0,09:25:00,29.15,1,34.95,2020-09-17 11:35:00,TSL Hit,-5.800000000000004,0.6409999999999999,-6.441000000000004,10000000,8,6926.406926406927,-44612.98701298705,-0.44612987012987043,2020.0
2020-09-17,20.12714659957519,SHORT,11550,C,2020-09-17,0,11:35:00,16.75,2,12.3,2020-09-17 14:15:00,TSL Hit,4.449999999999999,0.29050000000000004,4.1594999999999995,10000000,8,6926.406926406927,28810.389610389608,0.2881038961038961,2020.0
2020-09-17,20.12714659957519,LONG,11550,P,2020-09-17,0,14:15:00,14.45,3,33.85,2020-09-17 14:55:00,TSL Hit,-19.400000000000002,0.483,-19.883000000000003,10000000,8,6926.406926406927,-137717.74891774895,-1.3771774891774895,2020.0
2020-09-17,20.12714659957519,SHORT,11500,C,2020-09-17,0,14:55:00,17.95,4,16.25,2020-09-17 15:25:00,EOD Exit,1.6999999999999993,0.342,1.3579999999999992,10000000,8,6956.521739130435,9446.956521739125,0.09446956521739125,2020.0
2020-09-18,20.00981835186017,SHORT,11550,C,2020-09-24,6,10:35:00,103.55,1,80.5,2020-09-18 14:45:00,TSL Hit,23.049999999999997,1.8405000000000002,21.2095,10000000,8,6926.406926406927,146905.6277056277,1.469056277056277,2020.0
2020-09-18,20.00981835186017,LONG,11500,P,2020-09-24,6,14:45:00,96.35,2,84.5,2020-09-18 15:25:00,EOD Exit,11.849999999999994,1.8085,10.041499999999994,10000000,8,6956.521739130435,69853.91304347823,0.6985391304347822,2020.0
2020-09-21,22.477592645169572,LONG,11500,P,2020-09-24,3,10:25:00,76.3,1,93.75,2020-09-21 10:55:00,TSL Hit,-17.450000000000003,1.7005000000000001,-19.150500000000005,10000000,8,6956.521739130435,-133220.86956521744,-1.3322086956521744,2020.0
2020-09-21,22.477592645169572,SHORT,11500,C,2020-09-24,3,10:55:00,76.65,2,30.0,2020-09-21 14:35:00,TSL Hit,46.650000000000006,1.0665,45.58350000000001,10000000,8,6956.521739130435,317102.6086956522,3.1710260869565223,2020.0
2020-09-21,22.477592645169572,LONG,11300,P,2020-09-24,3,14:35:00,90.65,3,118.35,2020-09-21 14:55:00,TSL Hit,-27.69999999999999,2.09,-29.78999999999999,10000000,8,7079.646017699115,-210902.65486725656,-2.1090265486725652,2020.0
2020-09-21,22.477592645169572,SHORT,11250,C,2020-09-24,3,14:55:00,109.55,4,96.0,2020-09-21 15:25:00,EOD Exit,13.549999999999997,2.0555000000000003,11.494499999999997,10000000,8,7111.111111111111,81738.66666666664,0.8173866666666664,2020.0
2020-09-22,35.948822965620124,SHORT,11250,C,2020-09-24,2,09:15:00,80.4,1,55.75,2020-09-22 09:55:00,TSL Hit,24.650000000000006,1.3615000000000002,23.288500000000006,10000000,8,7111.111111111111,165607.11111111115,1.6560711111111115,2020.0
2020-09-22,35.948822965620124,LONG,11150,P,2020-09-24,2,09:55:00,89.15,2,69.0,2020-09-22 13:55:00,TSL Hit,20.150000000000006,1.5815000000000001,18.568500000000007,10000000,8,7174.8878923766815,133226.90582959645,1.3322690582959644,2020.0
2020-09-22,35.948822965620124,SHORT,11200,C,2020-09-24,2,13:55:00,72.95,3,55.55,2020-09-22 15:25:00,EOD Exit,17.400000000000006,1.285,16.115000000000006,10000000,8,7142.857142857143,115107.1428571429,1.151071428571429,2020.0
2020-09-23,35.67800724910889,SHORT,11200,C,2020-09-24,1,11:55:00,41.85,1,22.75,2020-09-23 14:25:00,TSL Hit,19.1,0.6459999999999999,18.454,10000000,8,7142.857142857143,131814.2857142857,1.318142857142857,2020.0
2020-09-23,35.67800724910889,LONG,11100,P,2020-09-24,1,14:25:00,40.0,2,28.15,2020-09-23 15:25:00,EOD Exit,11.850000000000001,0.6815000000000001,11.168500000000002,10000000,8,7207.207207207207,80493.6936936937,0.804936936936937,2020.0
2020-09-24,42.43197384588679,SHORT,10950,C,2020-09-24,0,10:55:00,27.8,1,0.1,2020-09-24 15:25:00,EOD Exit,27.7,0.279,27.421,10000000,8,7305.936073059361,200336.07305936073,2.003360730593607,2020.0
2020-09-25,34.287302554443215,LONG,10900,P,2020-10-01,6,11:15:00,112.55,1,59.0,2020-09-25 15:25:00,EOD Exit,53.55,1.7155000000000002,51.8345,10000000,8,7339.4495412844035,380436.6972477064,3.804366972477064,2020.0
2020-09-28,33.48663714458352,LONG,11150,P,2020-10-01,3,10:35:00,83.95,1,41.0,2020-09-28 15:25:00,EOD Exit,42.95,1.2495,41.700500000000005,10000000,8,7174.8878923766815,299196.41255605384,2.9919641255605383,2020.0
2020-09-29,22.88229135887489,SHORT,11250,C,2020-10-01,2,09:45:00,66.85,1,60.9,2020-09-29 11:35:00,TSL Hit,5.949999999999996,1.2775,4.672499999999996,10000000,8,7111.111111111111,33226.666666666635,0.3322666666666664,2020.0
2020-09-29,22.88229135887489,LONG,11250,P,2020-10-01,2,11:35:00,77.7,2,99.15,2020-09-29 13:25:00,TSL Hit,-21.450000000000003,1.7685000000000002,-23.218500000000002,10000000,8,7111.111111111111,-165109.33333333334,-1.6510933333333333,2020.0
2020-09-29,22.88229135887489,SHORT,11200,C,2020-10-01,2,13:25:00,66.15,3,96.25,2020-09-29 13:45:00,TSL Hit,-30.099999999999994,1.624,-31.723999999999993,10000000,8,7142.857142857143,-226599.99999999997,-2.2659999999999996,2020.0
2020-09-29,22.88229135887489,LONG,11250,P,2020-10-01,2,13:45:00,70.25,4,80.05,2020-09-29 14:55:00,TSL Hit,-9.799999999999997,1.5030000000000001,-11.302999999999997,10000000,8,7111.111111111111,-80376.88888888888,-0.8037688888888888,2020.0
2020-09-29,22.88229135887489,SHORT,11250,C,2020-10-01,2,14:55:00,45.9,5,50.05,2020-09-29 15:25:00,EOD Exit,-4.149999999999999,0.9594999999999999,-5.109499999999999,10000000,8,7111.111111111111,-36334.22222222221,-0.3633422222222221,2020.0
2020-09-30,25.304393652155987,LONG,11250,P,2020-10-01,1,10:25:00,55.1,1,79.0,2020-09-30 11:25:00,TSL Hit,-23.9,1.341,-25.241,10000000,8,7111.111111111111,-179491.55555555556,-1.7949155555555556,2020.0
2020-09-30,25.304393652155987,SHORT,11250,C,2020-10-01,1,11:25:00,34.4,2,55.75,2020-09-30 12:45:00,TSL Hit,-21.35,0.9015000000000001,-22.2515,10000000,8,7111.111111111111,-158232.8888888889,-1.582328888888889,2020.0
2020-09-30,25.304393652155987,LONG,11250,P,2020-10-01,1,12:45:00,49.25,3,47.45,2020-09-30 15:15:00,TSL Hit,1.7999999999999972,0.9670000000000001,0.8329999999999971,10000000,8,7111.111111111111,5923.555555555535,0.059235555555555354,2020.0
2020-09-30,25.304393652155987,SHORT,11250,C,2020-10-01,1,15:15:00,38.7,4,35.0,2020-09-30 15:25:00,EOD Exit,3.700000000000003,0.737,2.9630000000000027,10000000,8,7111.111111111111,21070.22222222224,0.21070222222222237,2020.0
2020-10-01,31.24286918077688,LONG,11400,P,2020-10-01,0,11:35:00,16.6,1,0.05,2020-10-01 15:25:00,EOD Exit,16.55,0.16650000000000004,16.3835,10000000,8,7017.543859649123,114971.92982456142,1.1497192982456141,2020.0
2020-10-05,23.985456597731368,LONG,11550,P,2020-10-08,3,09:15:00,104.4,1,105.45,2020-10-05 11:45:00,TSL Hit,-1.0499999999999972,2.0985000000000005,-3.1484999999999976,10000000,8,6926.406926406927,-21807.792207792194,-0.21807792207792193,2020.0
2020-10-05,23.985456597731368,SHORT,11550,C,2020-10-08,3,11:45:00,73.0,2,58.0,2020-10-05 13:45:00,TSL Hit,15.0,1.31,13.69,10000000,8,6926.406926406927,94822.51082251083,0.9482251082251083,2020.0
2020-10-05,23.985456597731368,LONG,11500,P,2020-10-08,3,13:45:00,83.55,3,74.8,2020-10-05 15:25:00,EOD Exit,8.75,1.5835,7.1665,10000000,8,6956.521739130435,49853.913043478264,0.4985391304347826,2020.0
2020-10-06,27.97286221511938,LONG,11600,P,2020-10-08,2,14:25:00,49.4,1,38.35,2020-10-06 15:25:00,EOD Exit,11.049999999999997,0.8775000000000001,10.172499999999998,10000000,8,6896.551724137931,70155.17241379309,0.7015517241379309,2020.0
