Unnamed: 0,Trade Type,Entry Time_x,Entry Price,Initial SL,Exit Time_x,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year,Trade Index,ATM Strike,Entry Time_y,Exit Time_y,Entry Option Price,Exit Option Price,Option Points,Opt Slippage,Opt F Points,Opt Qty,Opt ROI%
1006,LONG,2020-04-22 13:45:00,19358.85,19213.658625,2020-04-24 09:30:00,19586.25,227.40000000000143,3.89451,660,223.50549000000143,147513.62340000097,2.95027246800002,1 days 19:45:00,MA Cross Opp,2020,1006,19400,2020-04-22 13:50:00,2020-04-24 09:44:00,780.0,508.1,271.9,12.881,259.019,1546.3917525773195,8.010896907216495
1008,SHORT,2020-04-24 10:15:00,19698.85,19846.591375,2020-04-24 12:15:00,19846.591375,-147.74137500000143,3.9545441375,660,-151.69591913750142,-100119.30663075094,-2.0023861326150185,0 days 02:00:00,ISL Hit,2020,1008,19700,2020-04-24 10:15:00,2020-04-24 12:27:00,526.3,604.65,-78.35000000000002,11.309499999999998,-89.65950000000002,1522.8426395939086,-2.7307461928934016
1009,SHORT,2020-04-24 12:45:00,19813.6,19962.202,2020-04-27 09:15:00,19962.202,-148.6020000000026,3.9775802,660,-152.5795802000026,-100702.52293200172,-2.014050458640034,2 days 20:30:00,ISL Hit,2020,1009,19800,2020-04-24 12:46:00,2020-04-27 09:16:00,532.0,518.0,14.0,10.5,3.5,1515.1515151515152,0.10606060606060605
1010,LONG,2020-04-27 10:00:00,19986.55,19836.650875,2020-04-27 14:45:00,20035.1,48.54999999999927,4.002165,660,44.54783499999928,29401.57109999952,0.5880314219999904,0 days 04:45:00,MA Cross Opp,2020,1010,20000,2020-04-27 10:02:00,2020-04-27 14:59:00,455.2,361.45,93.75,8.1665,85.5835,1500.0,2.567505
1011,SHORT,2020-04-27 14:45:00,20035.1,20185.36325,2020-04-28 09:15:00,20185.36325,-150.26324999999997,4.022046325000001,660,-154.28529632499996,-101828.29557449998,-2.03656591149,0 days 18:30:00,ISL Hit,2020,1011,20000,2020-04-27 14:45:00,2020-04-28 09:15:00,457.95,583.6,-125.65000000000003,10.4155,-136.06550000000004,1500.0,-4.081965000000001
1012,LONG,2020-04-28 10:30:00,20391.5,20238.56375,2020-04-30 13:30:00,21615.15,1223.6500000000017,4.200665000000001,630,1219.4493350000014,768253.0810500009,15.365061621000017,2 days 03:00:00,MA Cross Opp,2020,1012,20400,2020-04-28 10:41:00,2020-04-30 13:44:00,377.1,1.1,376.0,3.7820000000000005,372.218,1470.5882352941176,10.947588235294118
1013,SHORT,2020-04-30 13:30:00,21615.15,21777.263625000003,2020-05-05 10:15:00,19893.8,1721.3500000000022,4.150895,600,1717.1991050000022,1030319.4630000012,20.606389260000025,4 days 20:45:00,MA Cross Opp,2020,1013,21600,2020-04-30 13:36:00,2020-05-05 10:29:00,93.75,0.05,93.7,0.938,92.762,1388.888888888889,2.576722222222222
1014,LONG,2020-05-05 10:15:00,19893.8,19744.5965,2020-05-05 10:45:00,19818.25,-75.54999999999927,3.971205,660,-79.52120499999927,-52483.99529999952,-1.0496799059999904,0 days 00:30:00,MA Cross Opp,2020,1014,19900,2020-05-05 10:20:00,2020-05-05 10:59:00,1128.0,1129.7,-1.7000000000000455,22.576999999999998,-24.277000000000044,1507.537688442211,-0.7319698492462325
1015,SHORT,2020-05-05 10:45:00,19818.25,19966.886875,2020-05-06 11:00:00,19709.2,109.04999999999929,3.952745,660,105.09725499999928,69364.18829999953,1.3872837659999906,1 days 00:15:00,MA Cross Opp,2020,1015,19800,2020-05-05 10:50:00,2020-05-06 11:14:00,1073.25,1030.5,42.75,21.0375,21.7125,1515.1515151515152,0.6579545454545455
1016,LONG,2020-05-06 11:45:00,19665.2,19517.711000000003,2020-05-06 14:15:00,19517.711000000003,-147.48899999999776,3.918291100000001,660,-151.40729109999776,-99928.81212599852,-1.9985762425199705,0 days 02:30:00,ISL Hit,2020,1016,19700,2020-05-06 11:50:00,2020-05-06 14:22:00,1113.0,1153.8,-40.799999999999955,22.668000000000003,-63.46799999999996,1522.8426395939086,-1.9330355329949227
1017,LONG,2020-05-07 09:45:00,19640.95,19493.642875,2020-05-07 10:15:00,19569.3,-71.65000000000146,3.921025,660,-75.57102500000146,-49876.87650000096,-0.9975375300000192,0 days 00:30:00,MA Cross Opp,2020,1017,19600,2020-05-07 09:48:00,2020-05-07 10:29:00,1018.45,1012.85,5.600000000000023,20.313000000000002,-14.71299999999998,1530.6122448979593,-0.4503979591836729
1018,SHORT,2020-05-07 10:15:00,19569.3,19716.06975,2020-05-07 15:15:00,19517.05,52.25,3.908635,660,48.341365,31905.3009,0.638106018,0 days 05:00:00,MA Cross Opp,2020,1018,19600,2020-05-07 10:25:00,2020-05-07 15:29:00,988.45,923.2,65.25,19.116500000000002,46.1335,1530.6122448979593,1.41225
1019,LONG,2020-05-07 15:15:00,19517.05,19370.672125,2020-05-08 13:45:00,19720.3,203.25,3.923735,660,199.326265,131555.33490000002,2.6311066980000004,0 days 22:30:00,MA Cross Opp,2020,1019,19500,2020-05-07 15:27:00,2020-05-08 13:59:00,950.0,900.25,49.75,18.5025,31.2475,1538.4615384615386,0.9614615384615384
1021,LONG,2020-05-12 14:15:00,18532.3,18393.30775,2020-05-13 14:00:00,19659.8,1127.5,3.81921,690,1123.68079,775339.7451,15.506794902,0 days 23:45:00,MA Cross Opp,2020,1021,18500,2020-05-12 14:15:00,2020-05-13 14:14:00,786.0,474.35,311.65,12.603499999999999,299.0465,1621.6216216216217,9.698805405405405
1022,SHORT,2020-05-13 14:00:00,19659.8,19807.2485,2020-05-15 14:15:00,18883.5,776.2999999999993,3.854330000000001,660,772.4456699999993,509814.14219999954,10.19628284399999,2 days 00:15:00,MA Cross Opp,2020,1022,19700,2020-05-13 14:09:00,2020-05-15 14:29:00,877.4,456.65,420.75,13.3405,407.4095,1522.8426395939086,12.40841116751269
1023,LONG,2020-05-15 14:15:00,18883.5,18741.87375,2020-05-18 09:15:00,18741.87375,-141.62624999999753,3.762537375,690,-145.38878737499752,-100318.26328874828,-2.0063652657749658,2 days 19:00:00,ISL Hit,2020,1023,18900,2020-05-15 14:17:00,2020-05-18 09:15:00,769.75,910.35,-140.60000000000002,16.801,-157.401,1587.3015873015872,-4.996857142857143
1024,SHORT,2020-05-18 09:30:00,18360.85,18498.556375,2020-05-19 10:00:00,17887.35,473.5,3.62482,720,469.87518,338310.1296,6.766202591999999,1 days 00:30:00,MA Cross Opp,2020,1024,18400,2020-05-18 09:30:00,2020-05-19 10:14:00,640.7,459.2,181.50000000000006,10.999,170.50100000000006,1630.4347826086957,5.559815217391307
1025,LONG,2020-05-19 10:00:00,17887.35,17753.194875,2020-05-19 12:45:00,17753.194875,-134.1551249999975,3.5640544875,720,-137.71917948749748,-99157.8092309982,-1.983156184619964,0 days 02:45:00,ISL Hit,2020,1025,17900,2020-05-19 10:03:00,2020-05-19 12:59:00,748.5,760.0,-11.5,15.085,-26.585,1675.977653631285,-0.8911173184357543
1026,SHORT,2020-05-19 13:30:00,17695.8,17828.518500000002,2020-05-20 12:15:00,17568.5,127.29999999999929,3.5264300000000004,750,123.77356999999928,92830.17749999944,1.856603549999989,0 days 22:45:00,MA Cross Opp,2020,1026,17700,2020-05-19 13:34:00,2020-05-20 12:29:00,608.2,477.05,131.15000000000003,10.852500000000001,120.29750000000003,1694.915254237288,4.077881355932204
1027,LONG,2020-05-20 12:15:00,17568.5,17436.73625,2020-05-21 14:00:00,18004.4,435.9000000000015,3.5572900000000005,750,432.34271000000143,324257.0325000011,6.485140650000022,1 days 01:45:00,MA Cross Opp,2020,1027,17600,2020-05-20 12:15:00,2020-05-21 14:14:00,571.2,308.65,262.55000000000007,8.7985,253.75150000000008,1704.5454545454545,8.650619318181821
1028,SHORT,2020-05-21 14:00:00,18004.4,18139.433,2020-05-26 09:15:00,17538.45,465.9500000000007,3.5542850000000006,720,462.39571500000073,332924.9148000005,6.658498296000011,4 days 19:15:00,MA Cross Opp W Gap Exit,2020,1028,18000,2020-05-21 14:03:00,2020-05-26 09:29:00,378.7,131.85,246.85,5.105499999999999,241.7445,1666.6666666666667,8.05815
1029,LONG,2020-05-26 09:45:00,17655.9,17523.480750000002,2020-05-26 10:45:00,17523.480750000002,-132.419249999999,3.5179380750000004,750,-135.937188074999,-101952.89105624924,-2.039057821124985,0 days 01:00:00,ISL Hit,2020,1029,17700,2020-05-26 09:47:00,2020-05-26 10:47:00,353.75,430.5,-76.75,7.8425,-84.5925,1694.915254237288,-2.867542372881356
1030,LONG,2020-05-26 11:00:00,17564.85,17433.113624999998,2020-05-26 13:15:00,17433.113624999998,-131.7363750000004,3.4997963625,750,-135.2361713625004,-101427.1285218753,-2.028542570437506,0 days 02:15:00,ISL Hit,2020,1030,17600,2020-05-26 11:04:00,2020-05-26 13:18:00,338.4,415.55,-77.15000000000003,7.5395,-84.68950000000004,1704.5454545454545,-2.8871420454545462
1031,SHORT,2020-05-26 14:00:00,17432.55,17563.294125,2020-05-27 09:15:00,17563.294125,-130.74412500000108,3.4995844125000004,750,-134.2437094125011,-100682.78205937582,-2.0136556411875164,0 days 19:15:00,ISL Hit,2020,1031,17400,2020-05-26 14:07:00,2020-05-27 09:15:00,285.15,325.9,-40.75,6.1105,-46.8605,1724.1379310344828,-1.6158793103448275
1032,SHORT,2020-05-27 09:30:00,17581.75,17713.613125,2020-05-27 10:00:00,17615.35,-33.599999999998545,3.51971,750,-37.11970999999855,-27839.78249999891,-0.5567956499999782,0 days 00:30:00,MA Cross Opp,2020,1032,17600,2020-05-27 09:32:00,2020-05-27 10:14:00,172.8,192.9,-20.099999999999994,3.6570000000000005,-23.756999999999994,1704.5454545454545,-0.809897727272727
1033,LONG,2020-05-27 10:00:00,17615.35,17483.234875,2020-05-28 13:45:00,19196.4,1581.050000000003,3.681175,750,1577.368825000003,1183026.6187500022,23.660532375000045,1 days 03:45:00,MA Cross Opp,2020,1033,17600,2020-05-27 10:00:00,2020-05-28 13:59:00,241.1,0.35,240.75,2.4145,238.3355,1704.5454545454545,8.125073863636365
1034,SHORT,2020-05-28 13:45:00,19196.4,19340.373000000003,2020-05-29 11:30:00,19101.45,94.95000000000071,3.8297850000000007,690,91.12021500000073,62872.9483500005,1.25745896700001,0 days 21:45:00,MA Cross Opp,2020,1034,19200,2020-05-28 13:46:00,2020-05-29 11:44:00,55.55,0.05,55.5,0.5559999999999999,54.944,1562.5,1.717
1035,LONG,2020-05-29 11:30:00,19101.45,18958.189125,2020-05-29 12:00:00,18958.189125,-143.26087499999994,3.8059639125,690,-147.06683891249995,-101476.11884962497,-2.0295223769924995,0 days 00:30:00,ISL Hit,2020,1035,19100,2020-05-29 11:30:00,2020-05-29 11:44:00,0.0,0.0,0.0,0.0,0.0,1570.6806282722514,0.0
1036,SHORT,2020-05-29 12:30:00,18992.9,19135.346750000004,2020-05-29 13:00:00,19076.5,-83.59999999999854,3.80694,690,-87.40693999999854,-60310.788599999,-1.20621577199998,0 days 00:30:00,MA Cross Opp,2020,1036,19000,2020-05-29 12:30:00,2020-05-29 11:44:00,0.0,0.0,0.0,0.0,0.0,1578.9473684210527,0.0
1037,LONG,2020-05-29 13:00:00,19076.5,18933.42625,2020-06-01 15:00:00,19950.05,873.5499999999993,3.9026550000000007,690,869.6473449999993,600056.6680499995,12.00113336099999,3 days 02:00:00,MA Cross Opp,2020,1037,19100,2020-05-29 13:03:00,2020-05-29 11:44:00,0.0,0.0,0.0,0.0,0.0,1570.6806282722514,0.0
1038,SHORT,2020-06-01 15:00:00,19950.05,20099.675375,2020-06-02 09:15:00,20099.675375,-149.62537499999962,4.0049725375,660,-153.63034753749963,-101396.02937474976,-2.0279205874949957,0 days 18:15:00,ISL Hit,2020,1038,20000,2020-06-01 15:00:00,2020-06-02 09:15:00,894.5,856.7,37.799999999999955,17.512,20.287999999999954,1500.0,0.6086399999999986
1039,LONG,2020-06-02 10:45:00,20102.6,19951.8305,2020-06-03 15:15:00,20848.05,745.4500000000007,4.095065,660,741.3549350000008,489294.2571000005,9.78588514200001,1 days 04:30:00,MA Cross Opp,2020,1039,20100,2020-06-02 10:46:00,2020-06-03 15:29:00,1002.6,601.85,400.75,16.0445,384.70550000000003,1492.5373134328358,11.483746268656716
1040,SHORT,2020-06-03 15:15:00,20848.05,21004.410375,2020-06-04 09:15:00,21004.410375,-156.3603750000002,4.1852460375,630,-160.5456210375002,-101143.74125362514,-2.022874825072503,0 days 18:00:00,ISL Hit,2020,1040,20800,2020-06-03 15:15:00,2020-06-04 09:16:00,973.5,1030.0,-56.5,20.035,-76.535,1442.3076923076924,-2.2077403846153847
1043,SHORT,2020-06-04 10:15:00,20856.1,21012.52075,2020-06-05 09:45:00,20832.0,24.099999999998545,4.16881,630,19.931189999998544,12556.649699999083,0.2511329939999817,0 days 23:30:00,MA Cross Opp,2020,1043,20900,2020-06-04 10:15:00,2020-06-05 09:59:00,690.0,822.85,-132.85000000000002,15.128499999999999,-147.97850000000003,1435.4066985645934,-4.248186602870814
1044,LONG,2020-06-05 11:00:00,20564.5,20410.26625,2020-06-08 13:15:00,21202.0,637.5,4.17665,630,633.32335,398993.7105,7.97987421,3 days 02:15:00,MA Cross Opp,2020,1044,20600,2020-06-05 11:14:00,2020-06-08 13:29:00,934.35,735.9,198.45000000000005,16.7025,181.74750000000006,1456.3106796116506,5.293616504854372
1045,SHORT,2020-06-08 13:15:00,21202.0,21361.015000000003,2020-06-09 09:15:00,21361.015000000003,-159.01500000000306,4.2563015,600,-163.27130150000306,-97962.78090000185,-1.959255618000037,0 days 20:00:00,ISL Hit,2020,1045,21200,2020-06-08 13:23:00,2020-06-09 09:15:00,898.5,953.05,-54.549999999999955,18.5155,-73.06549999999996,1415.0943396226414,-2.0678915094339607
1046,SHORT,2020-06-09 09:30:00,21081.95,21240.064625000003,2020-06-09 10:00:00,21240.064625000003,-158.11462500000198,4.232201462500001,630,-162.34682646250198,-102278.50067137624,-2.0455700134275245,0 days 00:30:00,ISL Hit,2020,1046,21100,2020-06-09 09:30:00,2020-06-09 10:00:00,900.0,975.0,-75.0,18.75,-93.75,1421.8009478672986,-2.6658767772511847
1047,LONG,2020-06-09 10:45:00,21468.8,21307.784,2020-06-09 12:45:00,21307.784,-161.01599999999962,4.277658400000001,600,-165.29365839999963,-99176.19503999976,-1.983523900799996,0 days 02:00:00,ISL Hit,2020,1047,21500,2020-06-09 10:46:00,2020-06-09 12:54:00,938.75,1046.0,-107.25,19.8475,-127.0975,1395.3488372093022,-3.5469069767441854
1048,SHORT,2020-06-09 13:45:00,21119.4,21277.795500000004,2020-06-10 12:45:00,20944.35,175.0500000000029,4.206375,630,170.8436250000029,107631.48375000183,2.152629675000037,0 days 23:00:00,MA Cross Opp,2020,1048,21100,2020-06-09 13:58:00,2020-06-10 12:59:00,890.15,827.6,62.549999999999955,17.177500000000002,45.37249999999995,1421.8009478672986,1.290213270142179
1049,LONG,2020-06-10 12:45:00,20944.35,20787.267375,2020-06-10 14:30:00,20787.267375,-157.0826249999991,4.1731617375,630,-161.2557867374991,-101591.14564462444,-2.0318229128924887,0 days 01:45:00,ISL Hit,2020,1049,20900,2020-06-10 12:45:00,2020-06-10 14:35:00,846.3,950.0,-103.70000000000005,17.963,-121.66300000000004,1435.4066985645934,-3.4927177033492836
1050,LONG,2020-06-10 15:15:00,21169.4,21010.629500000003,2020-06-11 09:15:00,21010.629500000003,-158.77049999999872,4.218002950000001,630,-162.98850294999872,-102682.7568584992,-2.053655137169984,0 days 18:00:00,ISL Hit,2020,1050,21200,2020-06-10 15:15:00,2020-06-11 09:15:00,867.15,972.8,-105.64999999999998,18.3995,-124.04949999999998,1415.0943396226414,-3.5108349056603765
1051,LONG,2020-06-11 09:30:00,21084.7,20926.56475,2020-06-11 11:00:00,20926.56475,-158.13524999999936,4.201126475000001,630,-162.33637647499935,-102271.9171792496,-2.045438343584992,0 days 01:30:00,ISL Hit,2020,1051,21100,2020-06-11 09:32:00,2020-06-11 11:04:00,868.2,973.75,-105.54999999999995,18.4195,-123.96949999999995,1421.8009478672986,-3.5251990521327006
1052,SHORT,2020-06-11 12:00:00,20897.75,21054.483125,2020-06-12 13:45:00,20245.75,652.0,4.11435,630,647.88565,408167.95950000006,8.163359190000001,1 days 01:45:00,MA Cross Opp,2020,1052,20900,2020-06-11 12:00:00,2020-06-12 13:59:00,838.65,533.7,304.94999999999993,13.7235,291.22649999999993,1435.4066985645934,8.36056937799043
1053,LONG,2020-06-12 13:45:00,20245.75,20093.906875,2020-06-15 10:15:00,20093.906875,-151.84312499999942,4.0339656875,630,-155.87709068749942,-98202.56713312464,-1.9640513426624924,2 days 20:30:00,ISL Hit,2020,1053,20200,2020-06-12 13:49:00,2020-06-15 10:16:00,831.25,910.35,-79.10000000000002,17.416,-96.51600000000002,1485.148514851485,-2.866811881188119
1054,SHORT,2020-06-15 10:15:00,20105.8,20256.5935,2020-06-16 09:15:00,20256.5935,-150.79349999999977,4.03623935,660,-154.82973934999976,-102187.62797099983,-2.043752559419997,0 days 23:00:00,ISL Hit,2020,1054,20100,2020-06-15 10:15:00,2020-06-16 09:15:00,754.55,949.25,-194.70000000000005,17.038,-211.73800000000006,1492.5373134328358,-6.320537313432838
1055,LONG,2020-06-16 10:30:00,20420.55,20267.395875,2020-06-16 12:00:00,20267.395875,-153.1541249999973,4.068794587500001,630,-157.2229195874973,-99050.4393401233,-1.981008786802466,0 days 01:30:00,ISL Hit,2020,1055,20400,2020-06-16 10:37:00,2020-06-16 12:10:00,695.45,811.6,-116.14999999999998,15.070500000000003,-131.2205,1470.5882352941176,-3.8594264705882346
1056,LONG,2020-06-16 12:45:00,20248.9,20097.033250000004,2020-06-16 13:00:00,20097.033250000004,-151.8667499999974,4.034593325,630,-155.9013433249974,-98217.84629474836,-1.9643569258949676,0 days 00:15:00,ISL Hit,2020,1056,20200,2020-06-16 12:52:00,2020-06-16 13:01:00,710.15,809.55,-99.39999999999998,15.197,-114.59699999999998,1485.148514851485,-3.4038712871287125
1057,SHORT,2020-06-16 13:00:00,20151.45,20302.585875,2020-06-16 14:45:00,20302.585875,-151.13587499999994,4.0454035875,660,-155.18127858749995,-102419.64386774995,-2.0483928773549995,0 days 01:45:00,ISL Hit,2020,1057,20200,2020-06-16 13:01:00,2020-06-16 14:58:00,622.9,740.0,-117.10000000000002,13.629000000000001,-130.729,1485.148514851485,-3.8830396039603965
1058,LONG,2020-06-17 09:30:00,20144.45,19993.366625,2020-06-17 15:00:00,20182.85,38.39999999999782,4.032730000000001,660,34.367269999997816,22682.39819999856,0.4536479639999711,0 days 05:30:00,MA Cross Opp,2020,1058,20100,2020-06-17 09:30:00,2020-06-17 15:14:00,768.3,646.7,121.59999999999991,14.15,107.4499999999999,1492.5373134328358,3.207462686567162
1059,SHORT,2020-06-17 15:00:00,20182.85,20334.221375,2020-06-18 12:00:00,20334.221375,-151.37137500000244,4.0517071375,660,-155.42308213750243,-102579.2342107516,-2.051584684215032,0 days 21:00:00,ISL Hit,2020,1059,20200,2020-06-17 15:10:00,2020-06-18 12:00:00,610.0,590.75,19.25,12.0075,7.2425,1485.148514851485,0.21512376237623762
1060,LONG,2020-06-18 12:15:00,20369.1,20216.33175,2020-06-19 15:00:00,21273.35,904.25,4.164245,630,900.085755,567054.02565,11.341080513,1 days 02:45:00,MA Cross Opp,2020,1060,20400,2020-06-18 12:15:00,2020-06-19 15:14:00,558.95,163.7,395.25000000000006,7.2265000000000015,388.02350000000007,1470.5882352941176,11.412455882352942
1061,SHORT,2020-06-19 15:00:00,21273.35,21432.900125,2020-06-22 09:15:00,21432.900125,-159.55012500000157,4.2706250125,600,-163.82075001250158,-98292.45000750094,-1.965849000150019,2 days 18:15:00,ISL Hit,2020,1061,21300,2020-06-19 15:02:00,2020-06-22 09:15:00,455.05,533.35,-78.30000000000001,9.884,-88.18400000000001,1408.4507042253522,-2.4840563380281693
1062,LONG,2020-06-22 09:30:00,21659.35,21496.904875,2020-06-23 09:45:00,21819.3,159.95000000000073,4.347865,600,155.60213500000071,93361.28100000042,1.8672256200000084,1 days 00:15:00,MA Cross Opp,2020,1062,21700,2020-06-22 09:30:00,2020-06-23 09:59:00,512.4,407.6,104.79999999999995,9.200000000000001,95.59999999999995,1382.4884792626729,2.6433179723502294
1063,SHORT,2020-06-23 09:45:00,21819.3,21982.94475,2020-06-23 10:15:00,21863.6,-44.29999999999927,4.36829,600,-48.66828999999928,-29200.973999999565,-0.5840194799999914,0 days 00:30:00,MA Cross Opp,2020,1063,21800,2020-06-23 09:48:00,2020-06-23 10:29:00,390.0,425.85,-35.85000000000002,8.1585,-44.008500000000026,1376.1467889908256,-1.2112431192660558
1064,LONG,2020-06-23 10:15:00,21863.6,21699.623,2020-06-23 10:30:00,21855.4,-8.19999999999709,4.3719,600,-12.57189999999709,-7543.139999998254,-0.150862799999965,0 days 00:15:00,MA Cross Opp,2020,1064,21900,2020-06-23 10:15:00,2020-06-23 10:44:00,417.9,423.3,-5.400000000000034,8.412,-13.812000000000035,1369.86301369863,-0.37841095890411053
1065,SHORT,2020-06-23 10:30:00,21855.4,22019.315500000004,2020-06-23 12:45:00,21909.0,-53.59999999999855,4.3764400000000006,600,-57.97643999999855,-34785.86399999913,-0.6957172799999826,0 days 02:15:00,MA Cross Opp,2020,1065,21900,2020-06-23 10:35:00,2020-06-23 12:59:00,385.45,410.4,-24.94999999999999,7.958499999999999,-32.90849999999999,1369.86301369863,-0.9016027397260271
1066,LONG,2020-06-23 12:45:00,21909.0,21744.682500000003,2020-06-24 11:30:00,22070.85,161.84999999999854,4.397985,600,157.45201499999854,94471.20899999911,1.8894241799999827,0 days 22:45:00,MA Cross Opp,2020,1066,21900,2020-06-23 12:45:00,2020-06-24 11:44:00,380.65,288.0,92.64999999999998,6.6865,85.96349999999998,1369.86301369863,2.355164383561643
1067,SHORT,2020-06-24 11:30:00,22070.85,22236.381375,2020-06-24 12:15:00,22236.381375,-165.5313750000023,4.4307231375,600,-169.9620981375023,-101977.25888250138,-2.0395451776500275,0 days 00:45:00,ISL Hit,2020,1067,22100,2020-06-24 11:32:00,2020-06-24 12:25:00,282.95,381.55,-98.60000000000002,6.6450000000000005,-105.24500000000002,1357.4660633484164,-2.8573303167420825
1069,SHORT,2020-06-24 13:00:00,22171.75,22338.038125000003,2020-06-25 14:00:00,21678.5,493.25,4.385025000000001,600,488.864975,293318.985,5.8663797,1 days 01:00:00,MA Cross Opp,2020,1069,22200,2020-06-24 13:00:00,2020-06-25 14:14:00,284.0,8.4,275.6,2.924,272.67600000000004,1351.3513513513512,7.369621621621622
1070,LONG,2020-06-25 14:15:00,21679.85,21517.251125,2020-06-25 14:30:00,21517.251125,-162.59887499999968,4.3197101125,600,-166.91858511249967,-100151.1510674998,-2.003023021349996,0 days 00:15:00,ISL Hit,2020,1070,21700,2020-06-25 14:15:00,2020-06-25 14:32:00,108.7,187.3,-78.60000000000001,2.96,-81.56,1382.4884792626729,-2.255115207373272
